Time (sec),SetpointLivingZone,Text.T
13443300,21,7.78604
13444200,21,7.81435
13445100,21,7.84262
13446000,21,7.87083
13446900,21,7.899
13447800,21,7.92713
13448700,21,7.95521
13449600,21,7.98325
13450500,21,8.01125
13451400,21,8.0392
13452300,21,8.06711
13453200,21,8.09499
13454100,21,8.12282
13455000,21,8.15062
13455900,21,8.17838
13456800,21,8.2061
13457700,21,8.23379
13458600,21,8.26144
13459500,21,8.28906
13460400,21,8.31665
13461300,21,8.34421
13462200,21,8.37173
13463100,21,8.39923
13464000,21,8.4267
13464900,21,8.45414
13465800,21,8.48155
13466700,21,8.50894
13467600,21,8.5363
13468500,21,8.56364
13469400,21,8.59095
13470300,16,8.61825
13471200,16,8.64552
13472100,16,8.67277
13473000,16,8.7
13473900,16,8.72717
13474800,16,8.75422
13475700,16,8.78117
13476600,16,8.80802
13477500,16,8.83476
13478400,16,8.8614
13479300,16,8.88794
13480200,16,8.91438
13481100,16,8.94073
13482000,16,8.96698
13482900,16,8.99313
13483800,16,9.0192
13484700,16,9.04518
13485600,16,9.07107
13486500,16,9.09688
13487400,16,9.1226
13488300,16,9.14824
13489200,16,9.1738
13490100,16,9.19928
13491000,16,9.22469
13491900,16,9.25002
13492800,16,9.27529
13493700,16,9.30048
13494600,16,9.3256
13495500,16,9.35066
13496400,16,9.37565
13497300,16,9.40057
13498200,16,9.42544
13499100,16,9.45025
13500000,16,9.475
13500900,16,9.49969
13501800,16,9.52434
13502700,16,9.54893
13503600,21,9.57346
13504500,21,9.59796
13505400,21,9.6224
13506300,21,9.6468
13507200,21,9.67116
13508100,21,9.69547
13509000,21,9.71975
13509900,21,9.74399
13510800,21,9.7682
13511700,21,9.79237
13512600,21,9.81651
13513500,21,9.84062
13514400,21,9.86471
13515300,21,9.88877
13516200,21,9.9128
13517100,21,9.93681
13518000,21,9.9608
13518900,21,9.98477
13519800,21,10.0087
13520700,21,10.0327
13521600,21,10.0566
13522500,21,10.0805
13523400,21,10.1044
13524300,21,10.1283
13525200,21,10.1522
13526100,21,10.1761
13527000,21,10.2
13527900,21,10.2239
13528800,21,10.2476
13529700,21,10.2713
13530600,21,10.295
13531500,21,10.3185
13532400,21,10.342
13533300,21,10.3654
13534200,21,10.3887
13535100,21,10.412
13536000,21,10.4352
13536900,21,10.4583
13537800,21,10.4813
13538700,21,10.5043
13539600,21,10.5272
13540500,21,10.55
13541400,21,10.5727
13542300,21,10.5954
13543200,21,10.618
13544100,21,10.6405
13545000,21,10.663
13545900,21,10.6853
13546800,21,10.7076
13547700,21,10.7299
13548600,21,10.752
13549500,21,10.7741
13550400,21,10.7961
13551300,21,10.818
13552200,21,10.8399
13553100,21,10.8616
13554000,21,10.8833
13554900,21,10.905
13555800,21,10.9265
13556700,16,10.948
13557600,16,10.9694
13558500,16,10.9907
13559400,16,11.012
13560300,16,11.0332
13561200,16,11.0543
13562100,16,11.0753
13563000,16,11.0963
13563900,16,11.1172
13564800,16,11.138
13565700,16,11.1587
13566600,16,11.1794
13567500,16,11.2
13568400,16,11.2205
13569300,16,11.241
13570200,16,11.2613
13571100,16,11.2816
13572000,16,11.3019
13572900,16,11.322
13573800,16,11.3421
13574700,16,11.3621
13575600,16,11.382
13576500,16,11.4019
13577400,16,11.4216
13578300,16,11.4413
13579200,16,11.461
13580100,16,11.4805
13581000,16,11.5
13581900,16,11.5194
13582800,16,11.5386
13583700,16,11.5576
13584600,16,11.5764
13585500,16,11.5951
13586400,16,11.6137
13587300,16,11.632
13588200,16,11.6502
13589100,16,11.6683
13590000,21,11.6862
13590900,21,11.7039
13591800,21,11.7214
13592700,21,11.7389
13593600,21,11.7561
13594500,21,11.7732
13595400,21,11.7902
13596300,21,11.807
13597200,21,11.8236
13598100,21,11.8401
13599000,21,11.8564
13599900,21,11.8726
13600800,21,11.8887
13601700,21,11.9046
13602600,21,11.9203
13603500,21,11.936
13604400,21,11.9514
13605300,21,11.9668
13606200,21,11.9819
13607100,21,11.997
13608000,21,12.0119
13608900,21,12.0267
13609800,21,12.0413
13610700,21,12.0558
13611600,21,12.0702
13612500,21,12.0844
13613400,21,12.0985
13614300,21,12.1125
13615200,21,12.1263
13616100,21,12.14
13617000,21,12.1536
13617900,21,12.1671
13618800,21,12.1804
13619700,21,12.1936
13620600,21,12.2067
13621500,21,12.2196
13622400,21,12.2325
13623300,21,12.2452
13624200,21,12.2578
13625100,21,12.2703
13626000,21,12.2826
13626900,21,12.2949
13627800,21,12.307
13628700,21,12.319
13629600,21,12.3309
13630500,21,12.3427
13631400,21,12.3544
13632300,21,12.3659
13633200,21,12.3774
13634100,21,12.3888
13635000,21,12.4
13635900,21,12.4111
13636800,21,12.4221
13637700,21,12.4331
13638600,21,12.4438
13639500,21,12.4545
13640400,21,12.4651
13641300,21,12.4755
13642200,21,12.4859
13643100,16,12.4961
13644000,16,12.5063
13644900,16,12.5163
13645800,16,12.5262
13646700,16,12.536
13647600,16,12.5457
13648500,16,12.5554
13649400,16,12.5649
13650300,16,12.5743
13651200,16,12.5836
13652100,16,12.5928
13653000,16,12.6019
13653900,16,12.611
13654800,16,12.6199
13655700,16,12.6287
13656600,16,12.6375
13657500,16,12.6461
13658400,16,12.6547
13659300,16,12.6632
13660200,16,12.6716
13661100,16,12.6799
13662000,16,12.6881
13662900,16,12.6962
13663800,16,12.7043
13664700,16,12.7122
13665600,16,12.7201
13666500,16,12.7279
13667400,16,12.7357
13668300,16,12.7433
13669200,16,12.7509
13670100,16,12.7584
13671000,16,12.7658
13671900,16,12.7731
13672800,16,12.7804
13673700,16,12.7876
13674600,16,12.7947
13675500,16,12.8018
13676400,21,12.8088
13677300,21,12.8157
13678200,21,12.8226
13679100,21,12.8293
13680000,21,12.8361
13680900,21,12.8427
13681800,21,12.8493
13682700,21,12.8559
13683600,21,12.8623
13684500,21,12.8688
13685400,21,12.8751
13686300,21,12.8814
13687200,21,12.8877
13688100,21,12.8939
13689000,21,12.9
13689900,21,12.9061
13690800,21,12.9121
13691700,21,12.918
13692600,21,12.9239
13693500,21,12.9297
13694400,21,12.9354
13695300,21,12.9411
13696200,21,12.9467
13697100,21,12.9522
13698000,21,12.9576
13698900,21,12.9629
13699800,21,12.9682
13700700,21,12.9734
13701600,21,12.9785
13702500,21,12.9835
13703400,21,12.9884
13704300,21,12.9932
13705200,21,12.998
13706100,21,13.0027
13707000,21,13.0072
13707900,21,13.0117
13708800,21,13.0161
13709700,21,13.0204
13710600,21,13.0246
13711500,21,13.0287
13712400,21,13.0327
13713300,21,13.0366
13714200,21,13.0403
13715100,21,13.044
13716000,21,13.0476
13716900,21,13.0511
13717800,21,13.0545
13718700,21,13.0577
13719600,21,13.0609
13720500,21,13.0639
13721400,21,13.0669
13722300,21,13.0697
13723200,21,13.0724
13724100,21,13.075
13725000,21,13.0774
13725900,21,13.0798
13726800,21,13.082
13727700,21,13.0841
13728600,21,13.0861
13729500,16,13.0879
13730400,16,13.0897
13731300,16,13.0913
13732200,16,13.0928
13733100,16,13.0941
13734000,16,13.0953
13734900,16,13.0964
13735800,16,13.0974
13736700,16,13.0982
13737600,16,13.0989
13738500,16,13.0994
13739400,16,13.0998
13740300,16,13.1001
13741200,16,13.1002
13742100,16,13.1002
13743000,16,13.1
13743900,16,13.0997
13744800,16,13.0991
13745700,16,13.0984
13746600,16,13.0974
13747500,16,13.0963
13748400,16,13.0949
13749300,16,13.0934
13750200,16,13.0917
13751100,16,13.0898
13752000,16,13.0877
13752900,16,13.0854
13753800,16,13.083
13754700,16,13.0803
13755600,16,13.0775
13756500,16,13.0746
13757400,16,13.0714
13758300,16,13.0681
13759200,16,13.0646
13760100,16,13.061
13761000,16,13.0571
13761900,16,13.0532
13762800,21,13.0491
13763700,21,13.0448
13764600,21,13.0403
13765500,21,13.0358
13766400,21,13.031
13767300,21,13.0262
13768200,21,13.0212
13769100,21,13.016
13770000,21,13.0107
13770900,21,13.0053
13771800,21,12.9997
13772700,21,12.994
13773600,21,12.9882
13774500,21,12.9823
13775400,21,12.9762
13776300,21,12.97
13777200,21,12.9637
13778100,21,12.9573
13779000,21,12.9508
13779900,21,12.9442
13780800,21,12.9374
13781700,21,12.9305
13782600,21,12.9236
13783500,21,12.9165
13784400,21,12.9094
13785300,21,12.9021
13786200,21,12.8947
13787100,21,12.8873
13788000,21,12.8798
13788900,21,12.8721
13789800,21,12.8644
13790700,21,12.8566
13791600,21,12.8488
13792500,21,12.8408
13793400,21,12.8328
13794300,21,12.8247
13795200,21,12.8165
13796100,21,12.8083
13797000,21,12.8
13797900,21,12.7917
13798800,21,12.7834
13799700,21,12.7752
13800600,21,12.767
13801500,21,12.7589
13802400,21,12.7507
13803300,21,12.7426
13804200,21,12.7344
13805100,21,12.7262
13806000,21,12.7181
13806900,21,12.7098
13807800,21,12.7016
13808700,21,12.6933
13809600,21,12.685
13810500,21,12.6766
13811400,21,12.6681
13812300,21,12.6595
13813200,21,12.6509
13814100,21,12.6422
13815000,21,12.6333
13815900,16,12.6244
13816800,16,12.6153
13817700,16,12.6061
13818600,16,12.5968
13819500,16,12.5873
13820400,16,12.5777
13821300,16,12.5679
13822200,16,12.558
13823100,16,12.5478
13824000,16,12.5375
13824900,16,12.527
13825800,16,12.5163
13826700,16,12.5053
13827600,16,12.4942
13828500,16,12.4828
13829400,16,12.4712
13830300,16,12.4593
13831200,16,12.4472
13832100,16,12.4349
13833000,16,12.4222
13833900,16,12.4093
13834800,16,12.3961
13835700,16,12.3826
13836600,16,12.3688
13837500,16,12.3547
13838400,16,12.3403
13839300,16,12.3255
13840200,16,12.3104
13841100,16,12.295
13842000,16,12.2792
13842900,16,12.263
13843800,16,12.2465
13844700,16,12.2296
13845600,16,12.2123
13846500,16,12.1946
13847400,16,12.1765
13848300,16,12.158
13849200,21,12.1391
13850100,21,12.1198
13851000,21,12.1
13851900,21,12.08
13852800,21,12.06
13853700,21,12.04
13854600,21,12.02
13855500,21,12
13856400,21,11.98
13857300,21,11.96
13858200,21,11.94
13859100,21,11.92
13860000,21,11.9
13860900,21,11.88
13861800,21,11.86
13862700,21,11.84
13863600,21,11.82
13864500,21,11.8
13865400,21,11.78
13866300,21,11.76
13867200,21,11.74
13868100,21,11.72
13869000,21,11.7
13869900,21,11.68
13870800,21,11.66
13871700,21,11.64
13872600,21,11.62
13873500,21,11.6
13874400,21,11.58
13875300,21,11.56
13876200,21,11.54
13877100,21,11.52
13878000,21,11.5
13878900,21,11.48
13879800,21,11.46
13880700,21,11.44
13881600,21,11.42
13882500,21,11.4
13883400,21,11.38
13884300,21,11.36
13885200,21,11.34
13886100,21,11.32
13887000,21,11.3
13887900,21,11.28
13888800,21,11.26
13889700,21,11.24
13890600,21,11.22
13891500,21,11.2
13892400,21,11.18
13893300,21,11.16
13894200,21,11.14
13895100,21,11.12
13896000,21,11.1
13896900,21,11.08
13897800,21,11.06
13898700,21,11.04
13899600,21,11.02
13900500,21,11
13901400,21,10.98
13902300,16,10.96
13903200,16,10.94
13904100,16,10.92
13905000,16,10.9
13905900,16,10.88
13906800,16,10.86
13907700,16,10.84
13908600,16,10.82
13909500,16,10.8
13910400,16,10.78
13911300,16,10.76
13912200,16,10.74
13913100,16,10.72
13914000,16,10.7
13914900,16,10.68
13915800,16,10.66
13916700,16,10.64
13917600,16,10.62
13918500,16,10.6
13919400,16,10.58
13920300,16,10.56
13921200,16,10.54
13922100,16,10.52
13923000,16,10.5
13923900,16,10.48
13924800,16,10.46
13925700,16,10.44
13926600,16,10.42
13927500,16,10.4
13928400,16,10.38
13929300,16,10.36
13930200,16,10.34
13931100,16,10.32
13932000,16,10.3
13932900,16,10.28
13933800,16,10.26
13934700,16,10.24
13935600,21,10.22
13936500,21,10.2
13937400,21,10.18
13938300,21,10.16
13939200,21,10.14
13940100,21,10.12
13941000,21,10.1
13941900,21,10.08
13942800,21,10.06
13943700,21,10.04
13944600,21,10.02
13945500,21,10
13946400,21,9.98
13947300,21,9.96
13948200,21,9.94
13949100,21,9.92
13950000,21,9.9
13950900,21,9.88
13951800,21,9.86
13952700,21,9.84
13953600,21,9.82
13954500,21,9.8
13955400,21,9.78
13956300,21,9.76
13957200,21,9.74
13958100,21,9.72
13959000,21,9.7
13959900,21,9.68046
13960800,21,9.66184
13961700,21,9.64411
13962600,21,9.62724
13963500,21,9.61121
13964400,21,9.596
13965300,21,9.58158
13966200,21,9.56792
13967100,21,9.555
13968000,21,9.5428
13968900,21,9.53129
13969800,21,9.52044
13970700,21,9.51024
13971600,21,9.50066
13972500,21,9.49167
13973400,21,9.48324
13974300,21,9.47536
13975200,21,9.468
13976100,21,9.46113
13977000,21,9.45473
13977900,21,9.44878
13978800,21,9.44324
13979700,21,9.4381
13980600,21,9.43333
13981500,21,9.42891
13982400,21,9.42481
13983300,21,9.421
13984200,21,9.41747
13985100,21,9.41418
13986000,21,9.41111
13986900,21,9.40824
13987800,21,9.40555
13988700,16,9.403
13989600,16,9.40058
13990500,16,9.39825
13991400,16,9.396
13992300,16,9.3938
13993200,16,9.39162
13994100,16,9.38944
13995000,16,9.38724
13995900,16,9.38499
13996800,16,9.38267
13997700,16,9.38024
13998600,16,9.3777
13999500,16,9.375
14000400,16,9.37213
14001300,16,9.36907
14002200,16,9.36578
14003100,16,9.36224
14004000,16,9.35844
14004900,16,9.35433
14005800,16,9.34991
14006700,16,9.34514
14007600,16,9.34
14008500,16,9.33447
14009400,16,9.32851
14010300,16,9.32211
14011200,16,9.31524
14012100,16,9.30788
14013000,16,9.3
14013900,16,9.29183
14014800,16,9.28363
14015700,16,9.27538
14016600,16,9.2671
14017500,16,9.25879
14018400,16,9.25045
14019300,16,9.24208
14020200,16,9.23368
14021100,16,9.22525
14022000,21,9.21679
14022900,21,9.20832
14023800,21,9.19982
14024700,21,9.19131
14025600,21,9.18277
14026500,21,9.17422
14027400,21,9.16565
14028300,21,9.15707
14029200,21,9.14848
14030100,21,9.13988
14031000,21,9.13128
14031900,21,9.12266
14032800,21,9.11404
14033700,21,9.10542
14034600,21,9.0968
14035500,21,9.08818
14036400,21,9.07956
14037300,21,9.07094
14038200,21,9.06233
14039100,21,9.05373
14040000,21,9.04514
14040900,21,9.03656
14041800,21,9.02799
14042700,21,9.01943
14043600,21,9.01089
14044500,21,9.00237
14045400,21,8.99387
14046300,21,8.98538
14047200,21,8.97693
14048100,21,8.96849
14049000,21,8.96008
14049900,21,8.9517
14050800,21,8.94335
14051700,21,8.93503
14052600,21,8.92674
14053500,21,8.91849
14054400,21,8.91027
14055300,21,8.90209
14056200,21,8.89396
14057100,21,8.88586
14058000,21,8.8778
14058900,21,8.86979
14059800,21,8.86183
14060700,21,8.85392
14061600,21,8.84605
14062500,21,8.83824
14063400,21,8.83048
14064300,21,8.82277
14065200,21,8.81512
14066100,21,8.80753
14067000,21,8.8
14067900,21,8.79254
14068800,21,8.78516
14069700,21,8.77786
14070600,21,8.77064
14071500,21,8.76348
14072400,21,8.7564
14073300,21,8.74938
14074200,21,8.74243
14075100,16,8.73554
14076000,16,8.7287
14076900,16,8.72193
14077800,16,8.7152
14078700,16,8.70852
14079600,16,8.7019
14080500,16,8.69531
14081400,16,8.68877
14082300,16,8.68227
14083200,16,8.6758
14084100,16,8.66937
14085000,16,8.66296
14085900,16,8.65659
14086800,16,8.65024
14087700,16,8.64391
14088600,16,8.6376
14089500,16,8.63131
14090400,16,8.62503
14091300,16,8.61876
14092200,16,8.6125
14093100,16,8.60625
14094000,16,8.6
14094900,16,8.59375
14095800,16,8.5875
14096700,16,8.58124
14097600,16,8.57497
14098500,16,8.56869
14099400,16,8.5624
14100300,16,8.55609
14101200,16,8.54976
14102100,16,8.54341
14103000,16,8.53704
14103900,16,8.53063
14104800,16,8.5242
14105700,16,8.51773
14106600,16,8.51123
14107500,16,8.50469
14108400,21,8.4981
14109300,21,8.49148
14110200,21,8.4848
14111100,21,8.47807
14112000,21,8.4713
14112900,21,8.46446
14113800,21,8.45757
14114700,21,8.45062
14115600,21,8.4436
14116500,21,8.43652
14117400,21,8.42936
14118300,21,8.42214
14119200,21,8.41484
14120100,21,8.40746
14121000,21,8.4
14121900,21,8.39246
14122800,21,8.38484
14123700,21,8.37714
14124600,21,8.36936
14125500,21,8.36152
14126400,21,8.3536
14127300,21,8.34562
14128200,21,8.33757
14129100,21,8.32946
14130000,21,8.3213
14130900,21,8.31307
14131800,21,8.3048
14132700,21,8.29648
14133600,21,8.2881
14134500,21,8.27969
14135400,21,8.27123
14136300,21,8.26273
14137200,21,8.2542
14138100,21,8.24563
14139000,21,8.23704
14139900,21,8.22841
14140800,21,8.21976
14141700,21,8.21109
14142600,21,8.2024
14143500,21,8.19369
14144400,21,8.18497
14145300,21,8.17624
14146200,21,8.1675
14147100,21,8.15875
14148000,21,8.15
14148900,21,8.14125
14149800,21,8.1325
14150700,21,8.12376
14151600,21,8.11503
14152500,21,8.10631
14153400,21,8.0976
14154300,21,8.08891
14155200,21,8.08024
14156100,21,8.07159
14157000,21,8.06296
14157900,21,8.05437
14158800,21,8.0458
14159700,21,8.03727
14160600,21,8.02877
14161500,16,8.02031
14162400,16,8.0119
14163300,16,8.00352
14164200,16,7.9952
14165100,16,7.98693
14166000,16,7.9787
14166900,16,7.97054
14167800,16,7.96243
14168700,16,7.95438
14169600,16,7.9464
14170500,16,7.93848
14171400,16,7.93064
14172300,16,7.92286
14173200,16,7.91516
14174100,16,7.90754
14175000,16,7.9
14175900,16,7.8925
14176800,16,7.885
14177700,16,7.87751
14178600,16,7.87001
14179500,16,7.86253
14180400,16,7.85505
14181300,16,7.84758
14182200,16,7.84012
14183100,16,7.83267
14184000,16,7.82523
14184900,16,7.81781
14185800,16,7.8104
14186700,16,7.80301
14187600,16,7.79564
14188500,16,7.78828
14189400,16,7.78095
14190300,16,7.77364
14191200,16,7.76635
14192100,16,7.75909
14193000,16,7.75185
14193900,16,7.74464
14194800,21,7.73746
14195700,21,7.73032
14196600,21,7.7232
14197500,21,7.71612
14198400,21,7.70907
14199300,21,7.70206
14200200,21,7.69508
14201100,21,7.68815
14202000,21,7.68125
14202900,21,7.6744
14203800,21,7.66759
14204700,21,7.66082
14205600,21,7.6541
14206500,21,7.64742
14207400,21,7.6408
14208300,21,7.63423
14209200,21,7.6277
14210100,21,7.62123
14211000,21,7.61481
14211900,21,7.60845
14212800,21,7.60215
14213700,21,7.5959
14214600,21,7.58972
14215500,21,7.58359
14216400,21,7.57753
14217300,21,7.57153
14218200,21,7.5656
14219100,21,7.55973
14220000,21,7.55394
14220900,21,7.54821
14221800,21,7.54255
14222700,21,7.53696
14223600,21,7.53145
14224500,21,7.52601
14225400,21,7.52065
14226300,21,7.51537
14227200,21,7.51016
14228100,21,7.50504
14229000,21,7.5
14229900,21,7.495
14230800,21,7.49
14231700,21,7.485
14232600,21,7.48
14233500,21,7.475
14234400,21,7.47
14235300,21,7.465
14236200,21,7.46
14237100,21,7.455
14238000,21,7.45
14238900,21,7.445
14239800,21,7.44
14240700,21,7.435
14241600,21,7.43
14242500,21,7.425
14243400,21,7.42
14244300,21,7.415
14245200,21,7.41
14246100,21,7.405
14247000,21,7.4
14247900,16,7.395
14248800,16,7.39
14249700,16,7.385
14250600,16,7.38
14251500,16,7.375
14252400,16,7.37
14253300,16,7.365
14254200,16,7.36
14255100,16,7.355
14256000,16,7.35
14256900,16,7.345
14257800,16,7.34
14258700,16,7.335
14259600,16,7.33
14260500,16,7.325
14261400,16,7.32
14262300,16,7.315
14263200,16,7.31
14264100,16,7.305
14265000,16,7.3
14265900,16,7.295
14266800,16,7.29
14267700,16,7.285
14268600,16,7.28
14269500,16,7.275
14270400,16,7.27
14271300,16,7.265
14272200,16,7.26
14273100,16,7.255
14274000,16,7.25
14274900,16,7.245
14275800,16,7.24
14276700,16,7.235
14277600,16,7.23
14278500,16,7.225
14279400,16,7.22
14280300,16,7.215
14281200,21,7.21
14282100,21,7.205
14283000,21,7.2
14283900,21,7.195
14284800,21,7.19
14285700,21,7.185
14286600,21,7.18
14287500,21,7.175
14288400,21,7.17
14289300,21,7.165
14290200,21,7.16
14291100,21,7.155
14292000,21,7.15
14292900,21,7.145
14293800,21,7.14
14294700,21,7.135
14295600,21,7.13
14296500,21,7.125
14297400,21,7.12
14298300,21,7.115
14299200,21,7.11
14300100,21,7.105
14301000,21,7.1
14301900,21,7.095
14302800,21,7.09
14303700,21,7.085
14304600,21,7.08
14305500,21,7.075
14306400,21,7.07
14307300,21,7.065
14308200,21,7.06
14309100,21,7.055
14310000,21,7.05
14310900,21,7.045
14311800,21,7.04
14312700,21,7.035
14313600,21,7.03
14314500,21,7.025
14315400,21,7.02
14316300,21,7.015
14317200,21,7.01
14318100,21,7.005
14319000,21,7
14319900,21,6.995
14320800,21,6.99
14321700,21,6.985
14322600,21,6.98
14323500,21,6.975
14324400,21,6.97
14325300,21,6.965
14326200,21,6.96
14327100,21,6.955
14328000,21,6.95
14328900,21,6.945
14329800,21,6.94
14330700,21,6.935
14331600,21,6.93
14332500,21,6.925
14333400,21,6.92
14334300,16,6.915
14335200,16,6.91
14336100,16,6.905
14337000,16,6.9
14337900,16,6.895
14338800,16,6.89
14339700,16,6.885
14340600,16,6.88
14341500,16,6.875
14342400,16,6.87
14343300,16,6.865
14344200,16,6.86
14345100,16,6.855
14346000,16,6.85
14346900,16,6.845
14347800,16,6.84
14348700,16,6.835
14349600,16,6.83
14350500,16,6.825
14351400,16,6.82
14352300,16,6.815
14353200,16,6.81
14354100,16,6.805
14355000,16,6.8
14355900,16,6.795
14356800,16,6.79
14357700,16,6.785
14358600,16,6.78
14359500,16,6.775
14360400,16,6.77
14361300,16,6.765
14362200,16,6.76
14363100,16,6.755
14364000,16,6.75
14364900,16,6.745
14365800,16,6.74
14366700,16,6.735
14367600,21,6.73
14368500,21,6.725
14369400,21,6.72
14370300,21,6.715
14371200,21,6.71
14372100,21,6.705
14373000,21,6.7
14373900,21,6.695
14374800,21,6.69
14375700,21,6.685
14376600,21,6.68
14377500,21,6.675
14378400,21,6.67
14379300,21,6.665
14380200,21,6.66
14381100,21,6.655
14382000,21,6.65
14382900,21,6.645
14383800,21,6.64
14384700,21,6.635
14385600,21,6.63
14386500,21,6.625
14387400,21,6.62
14388300,21,6.615
14389200,21,6.61
14390100,21,6.605
14391000,21,6.6
14391900,21,6.59504
14392800,21,6.59016
14393700,21,6.58537
14394600,21,6.58065
14395500,21,6.57601
14396400,21,6.57145
14397300,21,6.56696
14398200,21,6.56255
14399100,21,6.55821
14400000,21,6.55394
14400900,21,6.54973
14401800,21,6.5456
14402700,21,6.54153
14403600,21,6.53753
14404500,21,6.53359
14405400,21,6.52972
14406300,21,6.5259
14407200,21,6.52215
14408100,21,6.51845
14409000,21,6.51481
14409900,21,6.51123
14410800,21,6.5077
14411700,21,6.50423
14412600,21,6.5008
14413500,21,6.49742
14414400,21,6.4941
14415300,21,6.49082
14416200,21,6.48759
14417100,21,6.4844
14418000,21,6.48125
14418900,21,6.47815
14419800,21,6.47508
14420700,16,6.47206
14421600,16,6.46907
14422500,16,6.46612
14423400,16,6.4632
14424300,16,6.46032
14425200,16,6.45746
14426100,16,6.45464
14427000,16,6.45185
14427900,16,6.44909
14428800,16,6.44635
14429700,16,6.44364
14430600,16,6.44095
14431500,16,6.43828
14432400,16,6.43564
14433300,16,6.43301
14434200,16,6.4304
14435100,16,6.42781
14436000,16,6.42523
14436900,16,6.42267
14437800,16,6.42012
14438700,16,6.41758
14439600,16,6.41505
14440500,16,6.41253
14441400,16,6.41001
14442300,16,6.40751
14443200,16,6.405
14444100,16,6.4025
14445000,16,6.4
14445900,16,6.39753
14446800,16,6.39513
14447700,16,6.39278
14448600,16,6.3905
14449500,16,6.38827
14450400,16,6.3861
14451300,16,6.38398
14452200,16,6.38192
14453100,16,6.3799
14454000,21,6.37793
14454900,21,6.37601
14455800,21,6.37413
14456700,21,6.3723
14457600,21,6.3705
14458500,21,6.36875
14459400,21,6.36703
14460300,21,6.36535
14461200,21,6.3637
14462100,21,6.36208
14463000,21,6.36049
14463900,21,6.35893
14464800,21,6.3574
14465700,21,6.35589
14466600,21,6.3544
14467500,21,6.35293
14468400,21,6.35148
14469300,21,6.35005
14470200,21,6.34863
14471100,21,6.34723
14472000,21,6.34583
14472900,21,6.34445
14473800,21,6.34307
14474700,21,6.3417
14475600,21,6.34033
14476500,21,6.33897
14477400,21,6.3376
14478300,21,6.33623
14479200,21,6.33486
14480100,21,6.33348
14481000,21,6.3321
14481900,21,6.33071
14482800,21,6.3293
14483700,21,6.32788
14484600,21,6.32645
14485500,21,6.325
14486400,21,6.32353
14487300,21,6.32204
14488200,21,6.32053
14489100,21,6.319
14490000,21,6.31744
14490900,21,6.31585
14491800,21,6.31423
14492700,21,6.31258
14493600,21,6.3109
14494500,21,6.30918
14495400,21,6.30743
14496300,21,6.30563
14497200,21,6.3038
14498100,21,6.30192
14499000,21,6.3
14499900,21,6.29799
14500800,21,6.29584
14501700,21,6.29356
14502600,21,6.29116
14503500,21,6.28864
14504400,21,6.286
14505300,21,6.28325
14506200,21,6.2804
14507100,16,6.27744
14508000,16,6.27438
14508900,16,6.27124
14509800,16,6.268
14510700,16,6.26468
14511600,16,6.26128
14512500,16,6.25781
14513400,16,6.25427
14514300,16,6.25067
14515200,16,6.247
14516100,16,6.24328
14517000,16,6.23951
14517900,16,6.23569
14518800,16,6.23183
14519700,16,6.22793
14520600,16,6.224
14521500,16,6.22004
14522400,16,6.21606
14523300,16,6.21206
14524200,16,6.20805
14525100,16,6.20403
14526000,16,6.2
14526900,16,6.19597
14527800,16,6.19195
14528700,16,6.18794
14529600,16,6.18394
14530500,16,6.17996
14531400,16,6.176
14532300,16,6.17207
14533200,16,6.16817
14534100,16,6.16431
14535000,16,6.16049
14535900,16,6.15672
14536800,16,6.153
14537700,16,6.14933
14538600,16,6.14573
14539500,16,6.14219
14540400,21,6.13872
14541300,21,6.13532
14542200,21,6.132
14543100,21,6.12876
14544000,21,6.12562
14544900,21,6.12256
14545800,21,6.11961
14546700,21,6.11675
14547600,21,6.114
14548500,21,6.11136
14549400,21,6.10884
14550300,21,6.10644
14551200,21,6.10416
14552100,21,6.10201
14553000,21,6.1
14553900,21,6.09822
14554800,21,6.09675
14555700,21,6.0956
14556600,21,6.09477
14557500,21,6.09423
14558400,21,6.094
14559300,21,6.09406
14560200,21,6.09442
14561100,21,6.09506
14562000,21,6.09599
14562900,21,6.09719
14563800,21,6.09867
14564700,21,6.10041
14565600,21,6.10242
14566500,21,6.10469
14567400,21,6.10721
14568300,21,6.10998
14569200,21,6.113
14570100,21,6.11626
14571000,21,6.11975
14571900,21,6.12348
14572800,21,6.12743
14573700,21,6.13161
14574600,21,6.136
14575500,21,6.14061
14576400,21,6.14542
14577300,21,6.15044
14578200,21,6.15565
14579100,21,6.16107
14580000,21,6.16667
14580900,21,6.17245
14581800,21,6.17842
14582700,21,6.18456
14583600,21,6.19088
14584500,21,6.19736
14585400,21,6.204
14586300,21,6.2108
14587200,21,6.21775
14588100,21,6.22485
14589000,21,6.2321
14589900,21,6.23948
14590800,21,6.247
14591700,21,6.25465
14592600,21,6.26242
14593500,16,6.27031
14594400,16,6.27832
14595300,16,6.28644
14596200,16,6.29467
14597100,16,6.30299
14598000,16,6.31142
14598900,16,6.31994
14599800,16,6.32854
14600700,16,6.33723
14601600,16,6.346
14602500,16,6.35484
14603400,16,6.36375
14604300,16,6.37273
14605200,16,6.38177
14606100,16,6.39086
14607000,16,6.4
14607900,16,6.4094
14608800,16,6.41926
14609700,16,6.42957
14610600,16,6.4403
14611500,16,6.45143
14612400,16,6.46296
14613300,16,6.47487
14614200,16,6.48713
14615100,16,6.49974
14616000,16,6.51267
14616900,16,6.5259
14617800,16,6.53943
14618700,16,6.55323
